No.;Time;;;
2336;26.307.544;26,307544;26,30877;0,001226
2337;26.308.770;26,30877;26,309056;0,000286
2338;26.309.056;26,309056;26,309925;0,000869
2339;26.309.925;26,309925;26,341366;0,031441
2340;26.341.366;26,341366;26,352449;0,011083
2341;26.352.449;26,352449;26,352449;0
2342;26.352.449;26,352449;26,352449;0
2343;26.352.449;26,352449;26,35296;0,000511
2344;26.352.960;26,35296;26,35296;0
2345;26.352.960;26,35296;26,35296;0
2346;26.352.960;26,35296;26,35296;0
2347;26.352.960;26,35296;26,358809;0,005849
2348;26.358.809;26,358809;26,359051;0,000242
2349;26.359.051;26,359051;26,35918;0,000129
2350;26.359.180;26,35918;26,377471;0,018291
2351;26.377.471;26,377471;26,408745;0,031274
2352;26.408.745;26,408745;26,454322;0,045577
2353;26.454.322;26,454322;26,47056;0,016238
2354;26.470.560;26,47056;26,47056;0
2355;26.470.560;26,47056;26,47056;0
2356;26.470.560;26,47056;26,480239;0,009679
2357;26.480.239;26,480239;26,505325;0,025086
2358;26.505.325;26,505325;26,505481;0,000156
2359;26.505.481;26,505481;26,507486;0,002005
2360;26.507.486;26,507486;26,556767;0,049281
2361;26.556.767;26,556767;26,608225;0,051458
2362;26.608.225;26,608225;26,608225;0
2363;26.608.225;26,608225;26,608225;0
2364;26.608.225;26,608225;26,61734;0,009115
2365;26.617.340;26,61734;26,72202;0,10468
2366;26.722.020;26,72202;26,776594;0,054574
2367;26.776.594;26,776594;26,776594;0
2368;26.776.594;26,776594;26,777995;0,001401
2369;26.777.995;26,777995;26,79061;0,012615
2370;26.790.610;26,79061;26,790975;0,000365
2371;26.790.975;26,790975;26,791056;8,1E-05
2372;26.791.056;26,791056;26,791118;6,2E-05
2373;26.791.118;26,791118;26,791183;6,5E-05
2374;26.791.183;26,791183;26,791254;7,1E-05
2375;26.791.254;26,791254;26,791317;6,3E-05
2376;26.791.317;26,791317;26,791405;8,8E-05
2377;26.791.405;26,791405;26,791485;8E-05
2378;26.791.485;26,791485;26,791548;6,3E-05
2379;26.791.548;26,791548;26,791609;6,1E-05
2380;26.791.609;26,791609;26,791668;5,9E-05
2381;26.791.668;26,791668;26,791862;0,000194
2382;26.791.862;26,791862;26,791938;7,6E-05
2383;26.791.938;26,791938;26,794691;0,002753
2384;26.794.691;26,794691;26,794815;0,000124
2385;26.794.815;26,794815;26,794883;6,8E-05
2386;26.794.883;26,794883;26,794946;6,3E-05
2387;26.794.946;26,794946;26,79501;6,4E-05
2388;26.795.010;26,79501;26,795075;6,5E-05
2389;26.795.075;26,795075;26,797445;0,00237
2390;26.797.445;26,797445;26,797569;0,000124
2391;26.797.569;26,797569;26,797634;6,5E-05
2392;26.797.634;26,797634;26,81423;0,016596
2393;26.814.230;26,81423;26,844145;0,029915
2394;26.844.145;26,844145;26,844145;0
2395;26.844.145;26,844145;26,844523;0,000378
2396;26.844.523;26,844523;26,844523;0
2397;26.844.523;26,844523;26,844523;0
2398;26.844.523;26,844523;26,844523;0
2399;26.844.523;26,844523;26,844523;0
2400;26.844.523;26,844523;26,844523;0
2401;26.844.523;26,844523;26,846113;0,00159
2402;26.846.113;26,846113;26,871895;0,025782
2403;26.871.895;26,871895;26,871895;0
2404;26.871.895;26,871895;26,872345;0,00045
2405;26.872.345;26,872345;26,872345;0
2406;26.872.345;26,872345;26,872947;0,000602
2407;26.872.947;26,872947;26,87306;0,000113
2408;26.873.060;26,87306;26,883823;0,010763
2409;26.883.823;26,883823;26,883823;0
2410;26.883.823;26,883823;26,884679;0,000856
2411;26.884.679;26,884679;27,442787;0,558108
2412;27.442.787;27,442787;27,493293;0,050506
2413;27.493.293;27,493293;27,493293;0
2414;27.493.293;27,493293;27,536665;0,043372
2415;27.536.665;27,536665;27,584091;0,047426
2416;27.584.091;27,584091;27,652642;0,068551
2417;27.652.642;27,652642;27,678824;0,026182
2418;27.678.824;27,678824;27,678824;0
2419;27.678.824;27,678824;27,679264;0,00044
2420;27.679.264;27,679264;27,679264;0
2421;27.679.264;27,679264;27,680398;0,001134
2422;27.680.398;27,680398;27,680398;0
2423;27.680.398;27,680398;27,680398;0
2424;27.680.398;27,680398;27,680398;0
2425;27.680.398;27,680398;27,680398;0
2426;27.680.398;27,680398;27,680398;0
2427;27.680.398;27,680398;27,680398;0
2428;27.680.398;27,680398;27,68091;0,000512
2429;27.680.910;27,68091;27,68091;0
2430;27.680.910;27,68091;27,681511;0,000601
2431;27.681.511;27,681511;27,681511;0
2432;27.681.511;27,681511;27,682296;0,000785
2433;27.682.296;27,682296;27,692943;0,010647
2434;27.692.943;27,692943;27,692943;0
2435;27.692.943;27,692943;27,698537;0,005594
2436;27.698.537;27,698537;27,709361;0,010824
2437;27.709.361;27,709361;28,05736;0,347999
2438;28.057.360;28,05736;28,05736;0
2439;28.057.360;28,05736;28,05736;0
2440;28.057.360;28,05736;28,058035;0,000675
2441;28.058.035;28,058035;28,058035;0
2442;28.058.035;28,058035;28,058035;0
2443;28.058.035;28,058035;28,058035;0
2444;28.058.035;28,058035;28,058529;0,000494
2445;28.058.529;28,058529;28,058639;0,00011
2446;28.058.639;28,058639;28,058706;6,7E-05
2447;28.058.706;28,058706;28,058812;0,000106
2448;28.058.812;28,058812;28,058812;0
2449;28.058.812;28,058812;28,058812;0
2450;28.058.812;28,058812;28,061379;0,002567
2451;28.061.379;28,061379;28,061379;0
2452;28.061.379;28,061379;28,061931;0,000552
2453;28.061.931;28,061931;28,061931;0
2454;28.061.931;28,061931;28,062419;0,000488
2455;28.062.419;28,062419;28,062654;0,000235
2456;28.062.654;28,062654;28,062654;0
2457;28.062.654;28,062654;28,070225;0,007571
2458;28.070.225;28,070225;28,073136;0,002911
2459;28.073.136;28,073136;28,073136;0
2460;28.073.136;28,073136;28,073136;0
2461;28.073.136;28,073136;28,073831;0,000695
2462;28.073.831;28,073831;28,073831;0
2463;28.073.831;28,073831;28,073831;0
2464;28.073.831;28,073831;28,076727;0,002896
2465;28.076.727;28,076727;28,076727;0
2466;28.076.727;28,076727;28,076727;0
2467;28.076.727;28,076727;28,078803;0,002076
2468;28.078.803;28,078803;28,078803;0
2469;28.078.803;28,078803;28,07927;0,000467
2470;28.079.270;28,07927;28,07927;0
2471;28.079.270;28,07927;28,080397;0,001127
2472;28.080.397;28,080397;28,090332;0,009935
2473;28.090.332;28,090332;28,092818;0,002486
2474;28.092.818;28,092818;28,092818;0
2475;28.092.818;28,092818;28,10135;0,008532
2476;28.101.350;28,10135;28,149027;0,047677
2477;28.149.027;28,149027;28,149027;0
2478;28.149.027;28,149027;28,14957;0,000543
2479;28.149.570;28,14957;28,14957;0
2480;28.149.570;28,14957;28,150832;0,001262
2481;28.150.832;28,150832;28,150832;0
2482;28.150.832;28,150832;28,150832;0
2483;28.150.832;28,150832;28,150832;0
2484;28.150.832;28,150832;28,150832;0
2485;28.150.832;28,150832;28,150832;0
2486;28.150.832;28,150832;28,151269;0,000437
2487;28.151.269;28,151269;28,151269;0
2488;28.151.269;28,151269;28,151866;0,000597
2489;28.151.866;28,151866;28,151866;0
2490;28.151.866;28,151866;28,152403;0,000537
2491;28.152.403;28,152403;28,152403;0
2492;28.152.403;28,152403;28,153706;0,001303
2493;28.153.706;28,153706;28,153706;0
2494;28.153.706;28,153706;28,154388;0,000682
2495;28.154.388;28,154388;28,1548;0,000412
2496;28.154.800;28,1548;28,1548;0
2497;28.154.800;28,1548;28,155418;0,000618
2498;28.155.418;28,155418;28,15628;0,000862
2499;28.156.280;28,15628;28,15628;0
2500;28.156.280;28,15628;28,159374;0,003094
2501;28.159.374;28,159374;28,159374;0
2502;28.159.374;28,159374;28,159893;0,000519
2503;28.159.893;28,159893;28,159893;0
2504;28.159.893;28,159893;28,160445;0,000552
2505;28.160.445;28,160445;28,160445;0
2506;28.160.445;28,160445;28,161017;0,000572
2507;28.161.017;28,161017;28,161017;0
2508;28.161.017;28,161017;28,16161;0,000593
2509;28.161.610;28,16161;28,16161;0
2510;28.161.610;28,16161;28,163248;0,001638
2511;28.163.248;28,163248;28,164172;0,000924
2512;28.164.172;28,164172;28,164172;0
2513;28.164.172;28,164172;28,164735;0,000563
2514;28.164.735;28,164735;28,164735;0
2515;28.164.735;28,164735;28,165644;0,000909
2516;28.165.644;28,165644;28,165644;0
2517;28.165.644;28,165644;28,166788;0,001144
2518;28.166.788;28,166788;28,166788;0
2519;28.166.788;28,166788;28,16732;0,000532
2520;28.167.320;28,16732;28,16732;0
2521;28.167.320;28,16732;28,167653;0,000333
2522;28.167.653;28,167653;28,169224;0,001571
2523;28.169.224;28,169224;28,169224;0
2524;28.169.224;28,169224;28,170385;0,001161
2525;28.170.385;28,170385;28,170385;0
2526;28.170.385;28,170385;28,171801;0,001416
2527;28.171.801;28,171801;28,171801;0
2528;28.171.801;28,171801;28,173719;0,001918
2529;28.173.719;28,173719;28,173719;0
2530;28.173.719;28,173719;28,17414;0,000421
2531;28.174.140;28,17414;28,17414;0
2532;28.174.140;28,17414;28,175273;0,001133
2533;28.175.273;28,175273;28,175273;0
2534;28.175.273;28,175273;28,176413;0,00114
2535;28.176.413;28,176413;28,185951;0,009538
2536;28.185.951;28,185951;28,19293;0,006979
2537;28.192.930;28,19293;28,218926;0,025996
2538;28.218.926;28,218926;28,363518;0,144592
2539;28.363.518;28,363518;28,48805;0,124532
2540;28.488.050;28,48805;28,526631;0,038581
2541;28.526.631;28,526631;28,526631;0
2542;28.526.631;28,526631;28,536699;0,010068
2543;28.536.699;28,536699;28,542814;0,006115
2544;28.542.814;28,542814;28,552316;0,009502
2545;28.552.316;28,552316;28,849336;0,29702
2546;28.849.336;28,849336;28,885763;0,036427
2547;28.885.763;28,885763;28,885763;0
2548;28.885.763;28,885763;28,895654;0,009891
2549;28.895.654;28,895654;28,902811;0,007157
2550;28.902.811;28,902811;28,915598;0,012787
2551;28.915.598;28,915598;28,971317;0,055719
2552;28.971.317;28,971317;28,972766;0,001449
2553;28.972.766;28,972766;28,980391;0,007625
2554;28.980.391;28,980391;29,009717;0,029326
2555;29.009.717;29,009717;29,009717;0
2556;29.009.717;29,009717;29,009717;0
2557;29.009.717;29,009717;29,010121;0,000404
2558;29.010.121;29,010121;29,010121;0
2559;29.010.121;29,010121;29,011776;0,001655
2560;29.011.776;29,011776;29,011776;0
2561;29.011.776;29,011776;29,011776;0
2562;29.011.776;29,011776;29,011776;0
2563;29.011.776;29,011776;29,011776;0
2564;29.011.776;29,011776;29,011776;0
2565;29.011.776;29,011776;29,011776;0
2566;29.011.776;29,011776;29,011776;0
2567;29.011.776;29,011776;29,012232;0,000456
2568;29.012.232;29,012232;29,012232;0
2569;29.012.232;29,012232;29,013234;0,001002
2570;29.013.234;29,013234;29,013234;0
2571;29.013.234;29,013234;29,013234;0
2572;29.013.234;29,013234;29,013234;0
2573;29.013.234;29,013234;29,013393;0,000159
2574;29.013.393;29,013393;29,013838;0,000445
2575;29.013.838;29,013838;29,013838;0
2576;29.013.838;29,013838;29,01448;0,000642
2577;29.014.480;29,01448;29,01469;0,00021
2578;29.014.690;29,01469;29,01469;0
2579;29.014.690;29,01469;29,015394;0,000704
2580;29.015.394;29,015394;29,015394;0
2581;29.015.394;29,015394;29,015983;0,000589
2582;29.015.983;29,015983;29,015983;0
2583;29.015.983;29,015983;29,016588;0,000605
2584;29.016.588;29,016588;29,016588;0
2585;29.016.588;29,016588;29,017189;0,000601
2586;29.017.189;29,017189;29,017189;0
2587;29.017.189;29,017189;29,017733;0,000544
2588;29.017.733;29,017733;29,033112;0,015379
2589;29.033.112;29,033112;29,033112;0
2590;29.033.112;29,033112;29,033112;0
2591;29.033.112;29,033112;29,037955;0,004843
2592;29.037.955;29,037955;29,037955;0
2593;29.037.955;29,037955;29,037955;0
2594;29.037.955;29,037955;29,041718;0,003763
2595;29.041.718;29,041718;29,052719;0,011001
2596;29.052.719;29,052719;29,063086;0,010367
2597;29.063.086;29,063086;29,087106;0,02402
2598;29.087.106;29,087106;29,087252;0,000146
2599;29.087.252;29,087252;29,087317;6,5E-05
2600;29.087.317;29,087317;29,098755;0,011438
2601;29.098.755;29,098755;29,119628;0,020873
2602;29.119.628;29,119628;29,119628;0
2603;29.119.628;29,119628;29,119628;0
2604;29.119.628;29,119628;29,119628;0
2605;29.119.628;29,119628;29,123661;0,004033
2606;29.123.661;29,123661;29,123661;0
2607;29.123.661;29,123661;29,131246;0,007585
2608;29.131.246;29,131246;29,137976;0,00673
2609;29.137.976;29,137976;29,137976;0
2610;29.137.976;29,137976;29,148298;0,010322
2611;29.148.298;29,148298;29,152659;0,004361
2612;29.152.659;29,152659;29,152659;0
2613;29.152.659;29,152659;29,162189;0,00953
2614;29.162.189;29,162189;29,243058;0,080869
2615;29.243.058;29,243058;29,24321;0,000152
2616;29.243.210;29,24321;29,271874;0,028664
2617;29.271.874;29,271874;29,271874;0
2618;29.271.874;29,271874;29,272333;0,000459
2619;29.272.333;29,272333;29,272333;0
2620;29.272.333;29,272333;29,274104;0,001771
2621;29.274.104;29,274104;29,274104;0
2622;29.274.104;29,274104;29,274104;0
2623;29.274.104;29,274104;29,274104;0
2624;29.274.104;29,274104;29,274104;0
2625;29.274.104;29,274104;29,274104;0
2626;29.274.104;29,274104;29,274104;0
2627;29.274.104;29,274104;29,274104;0
2628;29.274.104;29,274104;29,274595;0,000491
2629;29.274.595;29,274595;29,274595;0
2630;29.274.595;29,274595;29,275187;0,000592
2631;29.275.187;29,275187;29,275187;0
2632;29.275.187;29,275187;29,276172;0,000985
2633;29.276.172;29,276172;29,276172;0
2634;29.276.172;29,276172;29,276172;0
2635;29.276.172;29,276172;29,276172;0
2636;29.276.172;29,276172;29,276804;0,000632
2637;29.276.804;29,276804;29,276804;0
2638;29.276.804;29,276804;29,277391;0,000587
2639;29.277.391;29,277391;29,277391;0
2640;29.277.391;29,277391;29,277893;0,000502
2641;29.277.893;29,277893;29,277893;0
2642;29.277.893;29,277893;29,278442;0,000549
2643;29.278.442;29,278442;29,278442;0
2644;29.278.442;29,278442;29,279049;0,000607
2645;29.279.049;29,279049;29,279049;0
2646;29.279.049;29,279049;29,279649;0,0006
2647;29.279.649;29,279649;29,279649;0
2648;29.279.649;29,279649;29,280236;0,000587
2649;29.280.236;29,280236;29,280236;0
2650;29.280.236;29,280236;29,281496;0,00126
2651;29.281.496;29,281496;29,281496;0
2652;29.281.496;29,281496;29,281691;0,000195
2653;29.281.691;29,281691;29,281819;0,000128
2654;29.281.819;29,281819;29,281983;0,000164
2655;29.281.983;29,281983;29,281983;0
2656;29.281.983;29,281983;29,282812;0,000829
2657;29.282.812;29,282812;29,286125;0,003313
2658;29.286.125;29,286125;29,286125;0
2659;29.286.125;29,286125;29,28696;0,000835
2660;29.286.960;29,28696;29,287848;0,000888
2661;29.287.848;29,287848;29,287848;0
2662;29.287.848;29,287848;29,287848;0
2663;29.287.848;29,287848;29,287848;0
2664;29.287.848;29,287848;29,287848;0
2665;29.287.848;29,287848;29,287848;0
2666;29.287.848;29,287848;29,287848;0
2667;29.287.848;29,287848;29,287848;0
2668;29.287.848;29,287848;29,28868;0,000832
2669;29.288.680;29,28868;29,28868;0
2670;29.288.680;29,28868;29,289724;0,001044
2671;29.289.724;29,289724;29,289724;0
2672;29.289.724;29,289724;29,289724;0
2673;29.289.724;29,289724;29,289724;0
2674;29.289.724;29,289724;29,293725;0,004001
2675;29.293.725;29,293725;29,301199;0,007474
2676;29.301.199;29,301199;29,303108;0,001909
2677;29.303.108;29,303108;29,303108;0
2678;29.303.108;29,303108;29,311682;0,008574
2679;29.311.682;29,311682;29,358521;0,046839
2680;29.358.521;29,358521;29,358675;0,000154
2681;29.358.675;29,358675;29,365958;0,007283
2682;29.365.958;29,365958;29,379736;0,013778
2683;29.379.736;29,379736;29,40313;0,023394
2684;29.403.130;29,40313;29,40313;0
2685;29.403.130;29,40313;29,40313;0
2686;29.403.130;29,40313;29,410114;0,006984
2687;29.410.114;29,410114;29,419141;0,009027
2688;29.419.141;29,419141;29,419141;0
2689;29.419.141;29,419141;29,419748;0,000607
2690;29.419.748;29,419748;29,419748;0
2691;29.419.748;29,419748;29,419748;0
2692;29.419.748;29,419748;29,432847;0,013099
2693;29.432.847;29,432847;29,438585;0,005738
2694;29.438.585;29,438585;29,446063;0,007478
2695;29.446.063;29,446063;29,446063;0
2696;29.446.063;29,446063;29,452981;0,006918
2697;29.452.981;29,452981;29,462729;0,009748
2698;29.462.729;29,462729;29,481513;0,018784
2699;29.481.513;29,481513;29,481954;0,000441
2700;29.481.954;29,481954;29,482034;8E-05
2701;29.482.034;29,482034;29,486336;0,004302
2702;29.486.336;29,486336;29,494276;0,00794
2703;29.494.276;29,494276;29,523704;0,029428
2704;29.523.704;29,523704;29,523704;0
2705;29.523.704;29,523704;29,523704;0
2706;29.523.704;29,523704;29,531105;0,007401
2707;29.531.105;29,531105;29,561119;0,030014
2708;29.561.119;29,561119;29,614159;0,05304
2709;29.614.159;29,614159;29,632849;0,01869
2710;29.632.849;29,632849;29,649193;0,016344
2711;29.649.193;29,649193;29,649341;0,000148
2712;29.649.341;29,649341;29,649409;6,8E-05
2713;29.649.409;29,649409;29,649475;6,6E-05
2714;29.649.475;29,649475;29,65982;0,010345
2715;29.659.820;29,65982;29,680206;0,020386
2716;29.680.206;29,680206;29,680206;0
2717;29.680.206;29,680206;29,680206;0
2718;29.680.206;29,680206;29,681305;0,001099
2719;29.681.305;29,681305;29,703754;0,022449
2720;29.703.754;29,703754;29,704695;0,000941
2721;29.704.695;29,704695;29,704695;0
2722;29.704.695;29,704695;29,705018;0,000323
2723;29.705.018;29,705018;29,705018;0
2724;29.705.018;29,705018;29,705018;0
2725;29.705.018;29,705018;29,705018;0
2726;29.705.018;29,705018;29,709541;0,004523
2727;29.709.541;29,709541;29,713938;0,004397
2728;29.713.938;29,713938;29,722709;0,008771
2729;29.722.709;29,722709;29,732309;0,0096
2730;29.732.309;29,732309;29,733089;0,00078
2731;29.733.089;29,733089;29,733089;0
2732;29.733.089;29,733089;29,733781;0,000692
2733;29.733.781;29,733781;29,828194;0,094413
2734;29.828.194;29,828194;29,856147;0,027953
2735;29.856.147;29,856147;29,856147;0
2736;29.856.147;29,856147;29,86516;0,009013
2737;29.865.160;29,86516;29,873045;0,007885
2738;29.873.045;29,873045;29,873045;0
2739;29.873.045;29,873045;29,873045;0
2740;29.873.045;29,873045;29,886746;0,013701
2741;29.886.746;29,886746;29,921224;0,034478
2742;29.921.224;29,921224;29,921373;0,000149
2743;29.921.373;29,921373;29,948415;0,027042
2744;29.948.415;29,948415;29,948415;0
2745;29.948.415;29,948415;29,951417;0,003002
2746;29.951.417;29,951417;29,951417;0
2747;29.951.417;29,951417;29,953027;0,00161
2748;29.953.027;29,953027;29,953027;0
2749;29.953.027;29,953027;29,953027;0
2750;29.953.027;29,953027;29,953027;0
2751;29.953.027;29,953027;29,953027;0
2752;29.953.027;29,953027;29,953027;0
2753;29.953.027;29,953027;29,953027;0
2754;29.953.027;29,953027;29,953027;0
2755;29.953.027;29,953027;29,95433;0,001303
2756;29.954.330;29,95433;29,95433;0
2757;29.954.330;29,95433;29,95433;0
2758;29.954.330;29,95433;29,95433;0
2759;29.954.330;29,95433;29,95433;0
2760;29.954.330;29,95433;29,95433;0
2761;29.954.330;29,95433;29,956467;0,002137
2762;29.956.467;29,956467;29,963246;0,006779
2763;29.963.246;29,963246;29,963246;0
2764;29.963.246;29,963246;29,963246;0
2765;29.963.246;29,963246;29,967356;0,00411
2766;29.967.356;29,967356;29,97572;0,008364
2767;29.975.720;29,97572;31,39139;1,41567
2768;31.391.390;31,39139;31,403842;0,012452
2769;31.403.842;31,403842;31,403842;0
2770;31.403.842;31,403842;31,403842;0
2771;31.403.842;31,403842;31,404081;0,000239
2772;31.404.081;31,404081;31,404081;0
2773;31.404.081;31,404081;31,406044;0,001963
2774;31.406.044;31,406044;31,406044;0
2775;31.406.044;31,406044;31,406044;0
2776;31.406.044;31,406044;31,406044;0
